hashedIpAddress,timestamp,durationInSec,clean_path,source,target,links_coords,normalized_links_coords
67560f9618dfdc5d,1307965085,80,"['Pyramid', 'Earth', 'Life', 'Plant', 'Seed', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(497, 94), (1329, 2213)], [(721, 75)], [(469, 583)], [(794, 287)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.26296296296296295, 0.01733997417450655), (0.7031746031746032, 0.4082272643423723)], [(0.3814814814814815, 0.05601194921583271)], [(0.24814814814814815, 0.22898664571877456)], [(0.4201058201058201, 0.15446716899892357)]]"
1a7fd10761c1f4ea,1308030813,1140,"['Pyramid', 'Egyptian_pyramids', 'Cairo', 'Egypt', 'Agriculture', 'Cereal', 'Seed', 'Bean']",Pyramid,Bean,"[[(219, 259), (124, 329)], [(209, 379), (129, 1131)], [(716, 76), (429, 181), (373, 1923)], [(345, 471), (799, 2728)], [(306, 1772)], [(400, 75), (1546, 1119)], [(794, 287)]]","[[(0.11587301587301588, 0.1194649446494465), (0.0656084656084656, 0.15175276752767528)], [(0.11058201058201059, 0.22254844392248974), (0.06825396825396825, 0.6641221374045801)], [(0.37883597883597886, 0.020607375271149676), (0.22698412698412698, 0.049078091106290675), (0.19735449735449737, 0.5214208242950108)], [(0.18253968253968253, 0.09729394753150175), (0.42275132275132277, 0.563519933897955)], [(0.1619047619047619, 0.4659479358401262)], [(0.21164021164021163, 0.0528169014084507), (0.817989417989418, 0.7880281690140845)], [(0.4201058201058201, 0.15446716899892357)]]"
23b5a77b22c6058f,1308540570,50,"['Pyramid', 'Earth', 'Photosynthesis', 'Plant', 'Seed', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(135, 722)], [(535, 94), (684, 1041)], [(469, 583)], [(794, 287)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.07142857142857142, 0.13318575908503966)], [(0.2830687830687831, 0.029634300126103404), (0.3619047619047619, 0.3281841109709962)], [(0.24814814814814815, 0.22898664571877456)], [(0.4201058201058201, 0.15446716899892357)]]"
124a68e42eb62099,1308771161,157,"['Pyramid', '15th_century', 'Korea', 'Protein', 'Wheat', 'Seed', 'Bean']",Pyramid,Bean,"[[(1618, 804)], [(148, 1520), (293, 1601)], [(1516, 2278)], [(708, 3164)], [(366, 1123)], [(794, 287)]]","[[(0.8560846560846561, 0.37084870848708484)], [(0.07830687830687831, 0.6330695543523532), (0.15502645502645504, 0.6668054977092878)], [(0.8021164021164021, 0.7268666241225271)], [(0.3746031746031746, 0.8239583333333333)], [(0.19365079365079366, 0.35381222432262127)], [(0.4201058201058201, 0.15446716899892357)]]"
24248a175946d649,1308840585,112,"['Pyramid', 'Mesopotamia', 'Roman_Empire', 'Civilization', 'Agriculture', 'Soybean', 'Seed', 'Bean']",Pyramid,Bean,"[[(44, 577)], [(881, 114)], [(320, 75)], [(1073, 227), (92, 1064), (919, 4387), (1795, 4619), (288, 5106), (1087, 5106)], [(1329, 1922)], [(1185, 113), (954, 3592)], [(794, 287)]]","[[(0.02328042328042328, 0.26614391143911437)], [(0.46613756613756613, 0.02629757785467128)], [(0.1693121693121693, 0.010032102728731942)], [(0.5677248677248677, 0.03840947546531303), (0.04867724867724868, 0.18003384094754654), (0.48624338624338626, 0.7423011844331642), (0.9497354497354498, 0.7815566835871405), (0.1523809523809524, 0.8639593908629442), (0.5751322751322752, 0.8639593908629442)], [(0.7031746031746032, 0.5053904811990534)], [(0.626984126984127, 0.022722702594007643), (0.5047619047619047, 0.7223004222803137)], [(0.4201058201058201, 0.15446716899892357)]]"
236c92f92942593a,1308872643,65,"['Pyramid', 'Ancient_Egypt', 'Cereal', 'Seed', 'Bean']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(267, 363), (1281, 1319)], [(400, 75), (1546, 1119)], [(794, 287)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.14126984126984127, 0.09372579395817196), (0.6777777777777778, 0.34056287115930806)], [(0.21164021164021163, 0.0528169014084507), (0.817989417989418, 0.7880281690140845)], [(0.4201058201058201, 0.15446716899892357)]]"
402076f50357b8d0,1308989137,90,"['Pyramid', 'Mexico', 'Agriculture', 'Pea', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(773, 2851)], [(1118, 903)], [(236, 75)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.408994708994709, 0.45917216943147043)], [(0.5915343915343916, 0.23744412306074153)], [(0.12486772486772486, 0.04911591355599214)]]"
0d48edb81fbc5911,1309165808,277,"['Pyramid', 'Mexico', 'Agriculture', 'Soybean', 'Plant', 'Seed', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(773, 2851)], [(1329, 1922)], [(1748, 453)], [(469, 583)], [(794, 287)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.408994708994709, 0.45917216943147043)], [(0.7031746031746032, 0.5053904811990534)], [(0.9248677248677248, 0.09109189623969435)], [(0.24814814814814815, 0.22898664571877456)], [(0.4201058201058201, 0.15446716899892357)]]"
6119649148067190,1309475738,187,"['Pyramid', 'Ancient_Egypt', 'Irrigation', 'Soil', 'Agriculture', 'Food', 'Peanut', 'Maize', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(816, 202), (684, 2532)], [(1437, 1539)], [(1597, 1490)], [(461, 75), (213, 249)], [(1504, 1698), (1107, 1743)], [(610, 2524)], [(541, 478), (533, 2707)], [(263, 138)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.43174603174603177, 0.052155951458817455), (0.3619047619047619, 0.6537567776917118)], [(0.7603174603174603, 0.6016419077404223)], [(0.8449735449735449, 0.5459875412238915)], [(0.24391534391534392, 0.01972127267946358), (0.1126984126984127, 0.06547462529581909)], [(0.7957671957671958, 0.7817679558011049), (0.5857142857142857, 0.8024861878453039)], [(0.32275132275132273, 0.8404928404928405)], [(0.28624338624338624, 0.15012562814070352), (0.282010582010582, 0.8501884422110553)], [(0.13915343915343914, 0.12849162011173185)]]"
4a5a34af213e872c,1309499622,53,"['Pyramid', 'California', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(711, 1506)], [(829, 2526)], [(263, 138)]]","[[(0.3761904761904762, 0.6946494464944649)], [(0.43862433862433864, 0.487927371064323)], [(0.13915343915343914, 0.12849162011173185)]]"
0cfd65633a49cbb4,1309556394,35,"['Pyramid', 'Earth', 'Sun', 'Sunlight', 'Photosynthesis', 'Plant', 'Fern', 'Seed', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(1758, 806), (881, 75), (1307, 3663), (527, 3752), (307, 4739)], [(19, 94), (1148, 1208)], [(247, 238), (1035, 298)], [(535, 94), (684, 1041)], [(1660, 673), (1735, 1083), (577, 75), (1078, 75), (171, 2093)], [(1107, 138), (1563, 2286)], [(794, 287)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.9301587301587302, 0.1486810551558753), (0.46613756613756613, 0.01383508577753182), (0.6915343915343916, 0.6757055893746541), (0.2788359788359788, 0.6921232244973252), (0.16243386243386243, 0.874192953329644)], [(0.010052910052910053, 0.02058694699956198), (0.6074074074074074, 0.2645641699518178)], [(0.1306878306878307, 0.19318181818181818), (0.5476190476190477, 0.2418831168831169)], [(0.2830687830687831, 0.029634300126103404), (0.3619047619047619, 0.3281841109709962)], [(0.8783068783068783, 0.26433621366849963), (0.917989417989418, 0.4253731343283582), (0.3052910052910053, 0.02945797329143755), (0.5703703703703704, 0.02945797329143755), (0.09047619047619047, 0.8220738413197172)], [(0.5857142857142857, 0.041932543299908843), (0.8269841269841269, 0.6946216955332726)], [(0.4201058201058201, 0.15446716899892357)]]"
3f310b3602b21d95,1309566044,153,"['Pyramid', 'Earth', 'Life', 'Plant', 'Soybean', 'Seed', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(497, 94), (1329, 2213)], [(721, 75)], [(1399, 1037)], [(1185, 113), (954, 3592)], [(794, 287)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.26296296296296295, 0.01733997417450655), (0.7031746031746032, 0.4082272643423723)], [(0.3814814814814815, 0.05601194921583271)], [(0.7402116402116402, 0.40730557737627654)], [(0.626984126984127, 0.022722702594007643), (0.5047619047619047, 0.7223004222803137)], [(0.4201058201058201, 0.15446716899892357)]]"
5c2bc985680858e2,1309622462,225,"['Pyramid', 'Mexico', 'Agriculture', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(773, 2851)], [(306, 1797)], [(263, 138)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.408994708994709, 0.45917216943147043)], [(0.1619047619047619, 0.47252169339994743)], [(0.13915343915343914, 0.12849162011173185)]]"
489b9c496f8043b6,1309652313,23,"['Pyramid', 'Ancient_Egypt', 'Cereal', 'Seed', 'Bean']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(267, 363), (1281, 1319)], [(400, 75), (1546, 1119)], [(794, 287)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.14126984126984127, 0.09372579395817196), (0.6777777777777778, 0.34056287115930806)], [(0.21164021164021163, 0.0528169014084507), (0.817989417989418, 0.7880281690140845)], [(0.4201058201058201, 0.15446716899892357)]]"
3bdeb62325805659,1309880123,204,"['Pyramid', 'California', 'Invasive_species', 'Agriculture', 'Soybean', 'Seed', 'Bean']",Pyramid,Bean,"[[(711, 1506)], [(422, 1130)], [(1255, 329), (131, 3498), (867, 3726)], [(1329, 1922)], [(1185, 113), (954, 3592)], [(794, 287)]]","[[(0.3761904761904762, 0.6946494464944649)], [(0.22328042328042327, 0.21827313115704075)], [(0.6640211640211641, 0.07537227949599083), (0.06931216931216931, 0.8013745704467354), (0.4587301587301587, 0.8536082474226804)], [(0.7031746031746032, 0.5053904811990534)], [(0.626984126984127, 0.022722702594007643), (0.5047619047619047, 0.7223004222803137)], [(0.4201058201058201, 0.15446716899892357)]]"
21600936394c9067,1309992617,283,"['Pyramid', 'Sun', 'Milky_Way', 'Albert_Einstein', 'Italy', 'Rome', 'Pollution', 'Drinking_water', 'Potassium', 'Sodium', 'Calcium', 'Almond', 'Fruit', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(809, 348)], [(1602, 620), (1746, 1619), (414, 263)], [(646, 1718)], [(1734, 407), (113, 550), (748, 663)], [(1717, 396), (758, 138), (875, 1121), (143, 2338), (749, 2920)], [(430, 810)], [(1567, 346)], [(19, 878)], [(1585, 88), (1109, 95), (995, 273), (245, 583), (1136, 959), (1282, 1390)], [(1395, 1137)], [(273, 957)], [(1091, 75)], [(1288, 94), (301, 281), (54, 1844)], [(263, 138)]]","[[(0.42804232804232806, 0.16051660516605165)], [(0.8476190476190476, 0.1357862461673237), (0.9238095238095239, 0.3545773105562856), (0.21904761904761905, 0.057599649583880856)], [(0.3417989417989418, 0.6697855750487329)], [(0.9174603174603174, 0.061028639976008395), (0.059788359788359786, 0.08247113510271405), (0.39576719576719577, 0.09941520467836257)], [(0.9084656084656084, 0.084416968663398), (0.40105820105820106, 0.029418034534214453), (0.46296296296296297, 0.23896823704966957), (0.07566137566137567, 0.49840119377531444), (0.3962962962962963, 0.6224685568109145)], [(0.2275132275132275, 0.14369345396487493)], [(0.8291005291005291, 0.09732770745428973)], [(0.010052910052910053, 0.9079627714581179)], [(0.8386243386243386, 0.04913456169737577), (0.5867724867724867, 0.053042992741485204), (0.5264550264550265, 0.152428810720268), (0.12962962962962962, 0.32551647124511446), (0.6010582010582011, 0.5354550530429928), (0.6783068783068783, 0.7761027359017308)], [(0.7380952380952381, 0.47793190416141235)], [(0.14444444444444443, 0.5026260504201681)], [(0.5772486772486772, 0.048575129533678756)], [(0.6814814814814815, 0.044997606510292006), (0.15925925925925927, 0.13451412158927717), (0.02857142857142857, 0.8827190043082814)], [(0.13915343915343914, 0.12849162011173185)]]"
62b8316d2a77e362,1310083106,172,"['Pyramid', 'Mexico', 'Agriculture', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(773, 2851)], [(306, 1797)], [(263, 138)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.408994708994709, 0.45917216943147043)], [(0.1619047619047619, 0.47252169339994743)], [(0.13915343915343914, 0.12849162011173185)]]"
716b92407b7fff81,1310184154,72,"['Pyramid', 'Ancient_Egypt', 'Agriculture', 'Food', 'Peanut', 'Seed', 'Bean']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(231, 402)], [(461, 75), (213, 249)], [(1504, 1698), (1107, 1743)], [(195, 113)], [(794, 287)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.12222222222222222, 0.10379550735863671)], [(0.24391534391534392, 0.01972127267946358), (0.1126984126984127, 0.06547462529581909)], [(0.7957671957671958, 0.7817679558011049), (0.5857142857142857, 0.8024861878453039)], [(0.10317460317460317, 0.03762903762903763)], [(0.4201058201058201, 0.15446716899892357)]]"
7e9ca3ef71aad4e1,1310198221,357,"['Pyramid', 'Mexico', 'Agriculture', 'Pea', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(773, 2851)], [(1118, 903)], [(236, 75)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.408994708994709, 0.45917216943147043)], [(0.5915343915343916, 0.23744412306074153)], [(0.12486772486772486, 0.04911591355599214)]]"
55bfe2d2100983ae,1310239929,189,"['Pyramid', 'United_States', 'Agriculture', 'Pea', 'Bean']",Pyramid,Bean,"[[(772, 1506)], [(253, 4492), (1083, 4543)], [(1118, 903)], [(236, 75)]]","[[(0.4084656084656085, 0.6946494464944649)], [(0.13386243386243385, 0.5626957284228986), (0.573015873015873, 0.569084304146311)], [(0.5915343915343916, 0.23744412306074153)], [(0.12486772486772486, 0.04911591355599214)]]"
3106adce0577d6ed,1310331014,265,"['Pyramid', 'Earth', 'Middle_East', 'India', 'Mammal', 'Bird', 'Plant', 'Seed', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(1681, 3154)], [(1169, 530)], [(564, 2097)], [(19, 702)], [(139, 145)], [(469, 583)], [(794, 287)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.8894179894179894, 0.5818114738978049)], [(0.6185185185185185, 0.17394158188382014)], [(0.2984126984126984, 0.5448168355416991)], [(0.010052910052910053, 0.1610091743119266)], [(0.07354497354497354, 0.050382209867963865)], [(0.24814814814814815, 0.22898664571877456)], [(0.4201058201058201, 0.15446716899892357)]]"
58f67190616a6a79,1310342519,279,"['Pyramid', 'Ancient_Egypt', 'Nile', 'Amazon_River', 'Peru', 'Lima', 'Food', 'Protein', 'Wheat', 'Maize', 'Pea', 'Bean']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(724, 319), (76, 363), (170, 3008)], [(1038, 76)], [(1784, 185), (554, 297), (420, 1352), (326, 1656), (886, 1859), (1224, 1903), (588, 1967), (163, 2609), (162, 2710), (180, 2832), (213, 2913), (180, 2934)], [(1714, 437), (683, 1203), (1569, 1292), (75, 2044), (38, 2503), (143, 5235), (121, 5582), (702, 5582), (797, 5707), (654, 6125), (1144, 6341), (390, 6404), (1520, 7446), (889, 8529), (825, 9016), (294, 9130)], [(633, 1783)], [(515, 75), (599, 1906), (471, 2083)], [(708, 3164)], [(989, 75), (1094, 468)], [(1364, 414)], [(236, 75)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.38306878306878306, 0.08236509166021172), (0.04021164021164021, 0.09372579395817196), (0.08994708994708994, 0.7766589207332817)], [(0.5492063492063493, 0.030583501006036216)], [(0.9439153439153439, 0.06000648718780409), (0.2931216931216931, 0.09633473889069089), (0.2222222222222222, 0.43853389555627637), (0.1724867724867725, 0.5371391501783976), (0.4687830687830688, 0.60298410638988), (0.6476190476190476, 0.6172559195588713), (0.3111111111111111, 0.6380149205319494), (0.08624338624338625, 0.8462536490431398), (0.08571428571428572, 0.8790139474537788), (0.09523809523809523, 0.918585793058709), (0.1126984126984127, 0.9448589036652612), (0.09523809523809523, 0.9516704508595524)], [(0.9068783068783068, 0.04100206417714393), (0.36137566137566135, 0.11287295927941453), (0.8301587301587302, 0.12122349408894727), (0.03968253968253968, 0.1917808219178082), (0.020105820105820106, 0.2348470632388816), (0.07566137566137567, 0.4911803340213924), (0.06402116402116402, 0.5237380371551886), (0.37142857142857144, 0.5237380371551886), (0.4216931216931217, 0.5354663163820604), (0.346031746031746, 0.5746856821167199), (0.6052910052910053, 0.5949521486207544), (0.20634920634920634, 0.6008632013510977), (0.8042328042328042, 0.6986301369863014), (0.4703703703703704, 0.8002439482079189), (0.4365079365079365, 0.8459373240758116), (0.15555555555555556, 0.8566335147307187)], [(0.3349206349206349, 0.35717147435897434)], [(0.2724867724867725, 0.034530386740331494), (0.31693121693121695, 0.8775322283609577), (0.2492063492063492, 0.9590239410681399)], [(0.3746031746031746, 0.8239583333333333)], [(0.5232804232804232, 0.023629489603024575), (0.5788359788359788, 0.14744801512287334)], [(0.7216931216931217, 0.1300251256281407)], [(0.12486772486772486, 0.04911591355599214)]]"
7eae7b3b23b83565,1310400640,737,"['Pyramid', 'Earth', 'Oxygen', 'Plant', 'Seed', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(1598, 1806), (578, 722), (651, 1074), (808, 2168)], [(726, 143)], [(469, 583)], [(794, 287)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.8455026455026455, 0.33314886552296624), (0.3058201058201058, 0.13318575908503966), (0.34444444444444444, 0.19811842833425566), (0.4275132275132275, 0.39992621287585317)], [(0.38412698412698415, 0.06458897922312556)], [(0.24814814814814815, 0.22898664571877456)], [(0.4201058201058201, 0.15446716899892357)]]"
68f903cf09358c14,1310488279,171,"['Pyramid', 'Egypt', 'Cereal', 'Protein', 'Wheat', 'Biofuel', 'Maize', 'Pea', 'Bean']",Pyramid,Bean,"[[(1490, 1008)], [(1409, 433)], [(547, 1093)], [(708, 3164)], [(624, 94)], [(675, 348), (41, 1028)], [(1364, 414)], [(236, 75)]]","[[(0.7883597883597884, 0.46494464944649444)], [(0.7455026455026456, 0.0894443296839496)], [(0.2894179894179894, 0.7697183098591549)], [(0.3746031746031746, 0.8239583333333333)], [(0.33015873015873015, 0.029615626969124134)], [(0.35714285714285715, 0.13302752293577982), (0.021693121693121695, 0.3929663608562691)], [(0.7216931216931217, 0.1300251256281407)], [(0.12486772486772486, 0.04911591355599214)]]"
57e3fea0679fb7af,1310497363,100,"['Pyramid', 'Sun', 'Mexico', 'Agriculture', 'Maize', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(809, 348)], [(669, 2553), (984, 3296)], [(773, 2851)], [(154, 973), (829, 1202), (1329, 1797), (229, 2213), (1804, 3605)], [(541, 478), (533, 2707)], [(263, 138)]]","[[(0.42804232804232806, 0.16051660516605165)], [(0.353968253968254, 0.5591327201051248), (0.5206349206349207, 0.7218572054314498)], [(0.408994708994709, 0.45917216943147043)], [(0.08148148148148149, 0.2558506442282409), (0.43862433862433864, 0.316066263476203), (0.7031746031746032, 0.47252169339994743), (0.12116402116402117, 0.5819090191953721), (0.9544973544973545, 0.9479358401262161)], [(0.28624338624338624, 0.15012562814070352), (0.282010582010582, 0.8501884422110553)], [(0.13915343915343914, 0.12849162011173185)]]"
0736ae4a09a2d6a1,1310499913,209,"['Pyramid', 'Mexico', 'Tijuana', 'United_States', 'California', 'Agriculture', 'Soybean', 'Fruit', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(59, 2394), (56, 5647)], [(203, 113), (525, 2173)], [(1496, 1269), (217, 792), (463, 3561), (395, 7496)], [(676, 2526)], [(1329, 1922)], [(469, 113)], [(124, 868)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.031216931216931216, 0.3855693348365276), (0.02962962962962963, 0.909486229666613)], [(0.10740740740740741, 0.03395432692307692), (0.2777777777777778, 0.6529447115384616)], [(0.7915343915343915, 0.1589627959413754), (0.11481481481481481, 0.0992108229988726), (0.24497354497354498, 0.4460729049229613), (0.20899470899470898, 0.9389953651509457)], [(0.3576719576719577, 0.487927371064323)], [(0.7031746031746032, 0.5053904811990534)], [(0.24814814814814815, 0.022722702594007643)], [(0.0656084656084656, 0.4155098133078028)]]"
412e26565aac0f79,1310500010,144,"['Pyramid', 'Egypt', 'Cereal', 'Seed', 'Bean']",Pyramid,Bean,"[[(1490, 1008)], [(1409, 433)], [(400, 75), (1546, 1119)], [(794, 287)]]","[[(0.7883597883597884, 0.46494464944649444)], [(0.7455026455026456, 0.0894443296839496)], [(0.21164021164021163, 0.0528169014084507), (0.817989417989418, 0.7880281690140845)], [(0.4201058201058201, 0.15446716899892357)]]"
416ebbce3c2d899e,1310500082,538,"['Pyramid', 'Earth', 'Plant', 'Agriculture', 'Soybean', 'Cultivar', 'Plant', 'Maize', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(1533, 2485)], [(183, 957)], [(1329, 1922)], [(1326, 138), (643, 788)], [(159, 75)], [(1043, 1018)], [(638, 1697)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.8111111111111111, 0.458402508762221)], [(0.09682539682539683, 0.3758837391987431)], [(0.7031746031746032, 0.5053904811990534)], [(0.7015873015873015, 0.027749849185602252), (0.3402116402116402, 0.15845566056706215)], [(0.08412698412698413, 0.060435132957292505)], [(0.5518518518518518, 0.39984289080911234)], [(0.33756613756613757, 0.5329773869346733)]]"
03c2cb2e38911787,1310502708,130,"['Pyramid', 'Earth', 'Photosynthesis', 'Plant', 'Soybean', 'Tofu', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(135, 722)], [(535, 94), (684, 1041)], [(1399, 1037)], [(1056, 430), (822, 519), (1255, 981), (128, 1089), (704, 1115), (585, 2345), (124, 3287)], [(630, 2802)], [(263, 138)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.07142857142857142, 0.13318575908503966)], [(0.2830687830687831, 0.029634300126103404), (0.3619047619047619, 0.3281841109709962)], [(0.7402116402116402, 0.40730557737627654)], [(0.5587301587301587, 0.0864669213754273), (0.43492063492063493, 0.10436356324150413), (0.6640211640211641, 0.19726523225417253), (0.06772486772486773, 0.21898250552986126), (0.3724867724867725, 0.22421073798511965), (0.30952380952380953, 0.4715463502915745), (0.0656084656084656, 0.6609692338628594)], [(0.3333333333333333, 0.678450363196126)], [(0.13915343915343914, 0.12849162011173185)]]"
1f78760a426ac47e,1310512210,57,"['Pyramid', 'Ancient_Egypt', 'Cereal', 'Seed', 'Bean']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(267, 363), (1281, 1319)], [(400, 75), (1546, 1119)], [(794, 287)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.14126984126984127, 0.09372579395817196), (0.6777777777777778, 0.34056287115930806)], [(0.21164021164021163, 0.0528169014084507), (0.817989417989418, 0.7880281690140845)], [(0.4201058201058201, 0.15446716899892357)]]"
78a13ddc28e29b46,1310524030,331,"['Pyramid', 'Mexico', 'Agriculture', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(773, 2851)], [(306, 1797)], [(263, 138)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.408994708994709, 0.45917216943147043)], [(0.1619047619047619, 0.47252169339994743)], [(0.13915343915343914, 0.12849162011173185)]]"
7ad4db5c674da632,1310603200,404,"['Pyramid', 'Mexico', 'Chile', 'Milk', 'Butter', 'Bread', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(947, 2788)], [(283, 1149)], [(1542, 183), (984, 376), (654, 1145), (248, 3901)], [(595, 1182)], [(229, 423)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.5010582010582011, 0.4490256079884039)], [(0.14973544973544972, 0.21144644828855355)], [(0.8158730158730159, 0.04585316963167126), (0.5206349206349207, 0.0942119769481333), (0.346031746031746, 0.2868955149085442), (0.1312169312169312, 0.977449260836883)], [(0.3148148148148148, 0.4527001148985063)], [(0.12116402116402117, 0.08389527965093217)]]"
70400eb45ae9cf9a,1310828163,198,"['Pyramid', 'Sun', 'Photosynthesis', 'Plant', 'Seed', 'Bean']",Pyramid,Bean,"[[(809, 348)], [(276, 94), (1103, 390)], [(535, 94), (684, 1041)], [(469, 583)], [(794, 287)]]","[[(0.42804232804232806, 0.16051660516605165)], [(0.14603174603174604, 0.02058694699956198), (0.5835978835978836, 0.08541392904073587)], [(0.2830687830687831, 0.029634300126103404), (0.3619047619047619, 0.3281841109709962)], [(0.24814814814814815, 0.22898664571877456)], [(0.4201058201058201, 0.15446716899892357)]]"
220479df04330a71,1310866636,75,"['Pyramid', 'Mexico', 'Agriculture', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(1614, 664)], [(773, 2851)], [(306, 1797)], [(263, 138)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.408994708994709, 0.45917216943147043)], [(0.1619047619047619, 0.47252169339994743)], [(0.13915343915343914, 0.12849162011173185)]]"
3b9e786c4d048748,1310925912,240,"['Pyramid', 'Earth', 'United_States', 'Agriculture', 'Soybean', 'Seed', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(32, 281)], [(253, 4492), (1083, 4543)], [(1329, 1922)], [(1185, 113), (954, 3592)], [(794, 287)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.016931216931216932, 0.051835454713152554)], [(0.13386243386243385, 0.5626957284228986), (0.573015873015873, 0.569084304146311)], [(0.7031746031746032, 0.5053904811990534)], [(0.626984126984127, 0.022722702594007643), (0.5047619047619047, 0.7223004222803137)], [(0.4201058201058201, 0.15446716899892357)]]"
0e486bba2643f291,1310950979,43,"['Pyramid', 'Ancient_Egypt', 'Beer', 'Barley', 'Cereal', 'Seed', 'Bean']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(95, 3353)], [(1258, 75), (499, 713)], [(1047, 75)], [(400, 75), (1546, 1119)], [(794, 287)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.05026455026455026, 0.86573715466047)], [(0.6656084656084656, 0.020391517128874388), (0.26402116402116405, 0.19385535617183253)], [(0.553968253968254, 0.04743833017077799)], [(0.21164021164021163, 0.0528169014084507), (0.817989417989418, 0.7880281690140845)], [(0.4201058201058201, 0.15446716899892357)]]"
331e37f84de83fbf,1311003779,172,"['Pyramid', 'Earth', 'Plant', 'Soybean', 'Seed', 'Plant', 'Agriculture', 'Vegetable', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(1533, 2485)], [(1399, 1037)], [(1185, 113), (954, 3592)], [(352, 75)], [(183, 957)], [(306, 1797)], [(263, 138)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.8111111111111111, 0.458402508762221)], [(0.7402116402116402, 0.40730557737627654)], [(0.626984126984127, 0.022722702594007643), (0.5047619047619047, 0.7223004222803137)], [(0.18624338624338624, 0.040365984930032295)], [(0.09682539682539683, 0.3758837391987431)], [(0.1619047619047619, 0.47252169339994743)], [(0.13915343915343914, 0.12849162011173185)]]"
18b06f2d5f5f2d02,1311349063,103,"['Pyramid', 'Earth', 'Food', 'Cereal', 'Agriculture', 'Pea', 'Bean']",Pyramid,Bean,"[[(1574, 119)], [(458, 2564)], [(367, 395)], [(61, 75)], [(1118, 903)], [(236, 75)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.24232804232804234, 0.4729754657812212)], [(0.19417989417989417, 0.18186003683241253)], [(0.032275132275132276, 0.0528169014084507)], [(0.5915343915343916, 0.23744412306074153)], [(0.12486772486772486, 0.04911591355599214)]]"
